# Data Description: ,,,,,,
#                 daily simple return of CRSP equal-weighted index from January 1980 to December 1999,,,,,,
# Variables: ,,,,,,
#                  date: yearmmdd,,,,,,
"#                  weekday: 1=Monday, 2=Tuesday, 3=Wednesday, 4=Thursday, 5=Friday",,,,,,
#                  Mon: indicator for Monday,,,,,,
#                  Tue: indicator for Tuesday,,,,,,
#                  Wed: indicator for Wednesday,,,,,,
#                  Thu: indicator for Thursday,,,,,,
#                  ret: return,,,,,,
,,,,,,
date,weekday,Mon,Tue,Wed,Thu,ret
19990616,3,0,0,1,0,0.00875
19990617,4,0,0,0,1,0.00555
19990618,5,0,0,0,0,0.005
19990621,1,1,0,0,0,0.00462
19990622,2,0,1,0,0,-0.00188
19990623,3,0,0,1,0,-0.00042
19990624,4,0,0,0,1,-0.00254
19990625,5,0,0,0,0,0.00249
19990628,1,1,0,0,0,0.0063
19990629,2,0,1,0,0,0.00771
19990630,3,0,0,1,0,0.01365
19990701,4,0,0,0,1,0.0031
19990702,5,0,0,0,0,0.00804
19990706,2,0,1,0,0,0.00327
19990707,3,0,0,1,0,1.00E-05
19990708,4,0,0,0,1,0.00242
19990709,5,0,0,0,0,0.00661
19990712,1,1,0,0,0,0.00267
19990713,2,0,1,0,0,-0.00048
19990714,3,0,0,1,0,0.00583
19990715,4,0,0,0,1,0.00684
19990716,5,0,0,0,0,0.0027
19990719,1,1,0,0,0,-0.00119
19990720,2,0,1,0,0,-0.01147
19990721,3,0,0,1,0,0.00299
19990722,4,0,0,0,1,-0.0048
19990723,5,0,0,0,0,-0.00338
19990726,1,1,0,0,0,-0.01044
19990727,2,0,1,0,0,0.00361
19990728,3,0,0,1,0,0.00096
19990729,4,0,0,0,1,-0.00763
19990730,5,0,0,0,0,0.00393
19990802,1,1,0,0,0,-0.00441
19990803,2,0,1,0,0,-0.01061
19990804,3,0,0,1,0,-0.0124
19990805,4,0,0,0,1,-0.00365
19990806,5,0,0,0,0,-0.00169
19990809,1,1,0,0,0,-0.00368
19990810,2,0,1,0,0,-0.01132
19990811,3,0,0,1,0,0.00875
19990812,4,0,0,0,1,0.00309
19990813,5,0,0,0,0,0.00956
19990816,1,1,0,0,0,0.00089
19990817,2,0,1,0,0,0.00446
19990818,3,0,0,1,0,-0.00112
19990819,4,0,0,0,1,-0.00048
19990820,5,0,0,0,0,0.00541
19990823,1,1,0,0,0,0.00441
19990824,2,0,1,0,0,-0.00187
19990825,3,0,0,1,0,0.00281
19990826,4,0,0,0,1,-0.00159
19990827,5,0,0,0,0,-0.00116
19990830,1,1,0,0,0,-0.00759
19990831,2,0,1,0,0,0.00072
19990901,3,0,0,1,0,0.0044
19990902,4,0,0,0,1,-0.0041
19990903,5,0,0,0,0,0.01268
19990907,2,0,1,0,0,0.00139
19990908,3,0,0,1,0,-0.00194
19990909,4,0,0,0,1,0.00557
19990910,5,0,0,0,0,0.00677
19990913,1,1,0,0,0,-0.00134
19990914,2,0,1,0,0,-0.0028
19990915,3,0,0,1,0,-0.00174
19990916,4,0,0,0,1,-0.00641
19990917,5,0,0,0,0,0.00621
19990920,1,1,0,0,0,-0.00258
19990921,2,0,1,0,0,-0.00996
19990922,3,0,0,1,0,0.00161
19990923,4,0,0,0,1,-0.01077
19990924,5,0,0,0,0,-0.00514
19990927,1,1,0,0,0,0.00493
19990928,2,0,1,0,0,-0.00618
19990929,3,0,0,1,0,-0.00146
19990930,4,0,0,0,1,0.00563
19991001,5,0,0,0,0,-0.00034
19991004,1,1,0,0,0,0.00444
19991005,2,0,1,0,0,-0.00275
19991006,3,0,0,1,0,0.00453
19991007,4,0,0,0,1,8.00E-05
19991008,5,0,0,0,0,0.0031
19991011,1,1,0,0,0,0.00277
19991012,2,0,1,0,0,-0.00639
19991013,3,0,0,1,0,-0.00973
19991014,4,0,0,0,1,-0.001
19991015,5,0,0,0,0,-0.01362
19991018,1,1,0,0,0,-0.00947
19991019,2,0,1,0,0,0.00458
19991020,3,0,0,1,0,0.00675
19991021,4,0,0,0,1,-0.00351
19991022,5,0,0,0,0,0.00831
19991025,1,1,0,0,0,-0.00181
19991026,2,0,1,0,0,-0.00029
19991027,3,0,0,1,0,0.00183
19991028,4,0,0,0,1,0.01018
19991029,5,0,0,0,0,0.01002
19991101,1,1,0,0,0,0.00282
19991102,2,0,1,0,0,0.0049
19991103,3,0,0,1,0,0.00896
19991104,4,0,0,0,1,0.00461
19991105,5,0,0,0,0,0.00495
19991108,1,1,0,0,0,0.00555
19991109,2,0,1,0,0,0.00221
19991110,3,0,0,1,0,0.00607
19991111,4,0,0,0,1,0.00415
19991112,5,0,0,0,0,0.00668
19991115,1,1,0,0,0,0.00893
19991116,2,0,1,0,0,0.00996
19991117,3,0,0,1,0,0.00399
19991118,4,0,0,0,1,0.00989
19991119,5,0,0,0,0,0.00246
19991122,1,1,0,0,0,0.0017
19991123,2,0,1,0,0,-0.00776
19991124,3,0,0,1,0,0.00587
19991126,5,0,0,0,0,0.0109
19991129,1,1,0,0,0,-0.00063
19991130,2,0,1,0,0,-0.00075
19991201,3,0,0,1,0,0.00239
19991202,4,0,0,0,1,0.00696
19991203,5,0,0,0,0,0.00513
19991206,1,1,0,0,0,-7.00E-05
19991207,2,0,1,0,0,7.00E-04
19991208,3,0,0,1,0,0.00466
19991209,4,0,0,0,1,-0.00042
19991210,5,0,0,0,0,0.00795
19991213,1,1,0,0,0,0.00565
19991214,2,0,1,0,0,-0.00704
19991215,3,0,0,1,0,-0.00147
19991216,4,0,0,0,1,0.00507
19991217,5,0,0,0,0,0.00291
19991220,1,1,0,0,0,-0.00127
19991221,2,0,1,0,0,0.00557
19991222,3,0,0,1,0,0.00259
19991223,4,0,0,0,1,0.00981
19991227,1,1,0,0,0,-0.00216
19991228,2,0,1,0,0,0.00491
19991229,3,0,0,1,0,0.01414
19991230,4,0,0,0,1,0.00526
19991231,5,0,0,0,0,0.01677
